site_count,ok,commit_mode,disaster_safe_ms
4,1,FAST,456.128561
4,1,FAST,403.884373
4,1,FAST,467.906319
4,1,FAST,444.852885
4,1,FAST,503.184057
4,1,FAST,422.995088
4,1,FAST,479.910085
4,1,FAST,397.795466
4,1,FAST,431.746764
4,1,FAST,407.935252
4,1,FAST,511.682026
4,1,FAST,439.239059
4,1,FAST,461.105798
4,1,FAST,498.370308
4,1,FAST,464.265277
4,1,FAST,512.121397
4,1,FAST,525.984910
4,1,FAST,448.254613
4,1,FAST,487.154371
4,1,FAST,505.463773
4,1,FAST,425.004417
4,1,FAST,462.141977
4,1,FAST,510.915948
4,1,FAST,455.241770
4,1,FAST,440.281537
4,1,FAST,466.406208
4,1,FAST,491.691258
4,1,FAST,396.238009
4,1,FAST,419.912689
4,1,FAST,426.579169
4,1,FAST,376.041457
4,1,FAST,509.971373
4,1,FAST,463.947166
4,1,FAST,389.077047
4,1,FAST,490.002858
4,1,FAST,353.363407
4,1,FAST,409.885078
4,1,FAST,436.436261
4,1,FAST,461.574236
4,1,FAST,400.274254
4,1,FAST,440.085558
4,1,FAST,519.663897
4,1,FAST,489.239574
4,1,FAST,500.901639
4,1,FAST,424.614285
4,1,FAST,383.210404
4,1,FAST,521.822765
4,1,FAST,480.601428
4,1,FAST,426.234761
4,1,FAST,496.491922
4,1,FAST,440.254148
4,1,FAST,471.122467
4,1,FAST,487.461693
4,1,FAST,445.024751
4,1,FAST,496.069871
4,1,FAST,489.102561
4,1,FAST,381.520474
4,1,FAST,507.449010
4,1,FAST,508.783584
4,1,FAST,434.636126
4,1,FAST,408.393907
4,1,FAST,463.612702
4,1,FAST,453.275476
4,1,FAST,471.949774
4,1,FAST,486.253974
4,1,FAST,439.430951
4,1,FAST,511.638901
4,1,FAST,463.230621
4,1,FAST,416.691814
4,1,FAST,409.970260
4,1,FAST,376.589286
4,1,FAST,452.096466
4,1,FAST,449.045051
4,1,FAST,475.640379
4,1,FAST,498.362009
4,1,FAST,450.619212
4,1,FAST,401.501366
4,1,FAST,420.329033
4,1,FAST,516.234973
4,1,FAST,474.541404
4,1,FAST,416.211051
4,1,FAST,409.705478
4,1,FAST,504.551738
4,1,FAST,438.798140
4,1,FAST,382.377472
4,1,FAST,455.065446
4,1,FAST,465.128509
4,1,FAST,524.583333
4,1,FAST,501.585615
4,1,FAST,472.390202
4,1,FAST,438.651582
4,1,FAST,516.453777
4,1,FAST,438.371353
4,1,FAST,414.666806
4,1,FAST,454.921330
4,1,FAST,508.088229
4,1,FAST,420.001294
4,1,FAST,494.659470
4,1,FAST,476.285741
4,1,FAST,494.160679
4,1,FAST,393.715608
4,1,FAST,427.346228
4,1,FAST,501.691105
4,1,FAST,404.066956
4,1,FAST,496.873272
4,1,FAST,472.553223
4,1,FAST,400.462939
4,1,FAST,387.260308
4,1,FAST,433.319890
4,1,FAST,442.434160
4,1,FAST,388.558435
4,1,FAST,476.492886
4,1,FAST,507.030521
4,1,FAST,504.905508
4,1,FAST,447.171341
4,1,FAST,395.441570
4,1,FAST,420.910124
4,1,FAST,431.829105
4,1,FAST,520.171124
4,1,FAST,482.011319
4,1,FAST,467.477834
4,1,FAST,412.491550
4,1,FAST,436.003740
4,1,FAST,500.244589
4,1,FAST,505.698278
4,1,FAST,450.368685
4,1,FAST,436.234000
4,1,FAST,441.314353
4,1,FAST,498.955269
4,1,FAST,465.665066
4,1,FAST,480.707188
4,1,FAST,419.095067
4,1,FAST,436.899324
4,1,FAST,411.107226
4,1,FAST,464.515455
4,1,FAST,419.231135
4,1,FAST,364.166146
4,1,FAST,475.443017
4,1,FAST,431.288429
4,1,FAST,393.451260
4,1,FAST,501.271845
4,1,FAST,460.117250
4,1,FAST,509.637568
4,1,FAST,473.930684
4,1,FAST,409.097457
4,1,FAST,430.538810
4,1,FAST,480.531310
4,1,FAST,407.110251
4,1,FAST,406.308200
4,1,FAST,453.876363
4,1,FAST,480.828024
4,1,FAST,528.349773
4,1,FAST,513.371577
4,1,FAST,504.940304
4,1,FAST,478.360564
4,1,FAST,481.102494
4,1,FAST,450.022862
4,1,FAST,470.051447
4,1,FAST,506.962013
4,1,FAST,380.329039
4,1,FAST,375.298944
4,1,FAST,473.149223
4,1,FAST,421.953532
4,1,FAST,479.971370
4,1,FAST,442.880918
4,1,FAST,392.228101
4,1,FAST,505.385743
4,1,FAST,424.255823
4,1,FAST,462.764999
4,1,FAST,490.016896
4,1,FAST,446.575583
4,1,FAST,407.571078
4,1,FAST,416.350500
4,1,FAST,397.231244
4,1,FAST,476.102940
4,1,FAST,467.311513
4,1,FAST,458.053717
4,1,FAST,459.900308
4,1,FAST,494.363667
4,1,FAST,489.673679
4,1,FAST,434.338169
4,1,FAST,512.162959
4,1,FAST,508.025813
4,1,FAST,381.647038
4,1,FAST,456.456588
4,1,FAST,382.995697
4,1,FAST,478.908721
4,1,FAST,416.173652
4,1,FAST,412.168666
4,1,FAST,444.378356
4,1,FAST,517.076529
4,1,FAST,499.072374
4,1,FAST,473.987519
4,1,FAST,414.786805
4,1,FAST,444.093384
4,1,FAST,501.659478
4,1,FAST,441.835692
4,1,FAST,397.945338
4,1,FAST,524.711458
4,1,FAST,399.338197
4,1,FAST,489.315801
4,1,FAST,440.034457
4,1,FAST,460.767727
4,1,FAST,424.680642
4,1,FAST,518.474660
4,1,FAST,424.985422
4,1,FAST,438.127165
4,1,FAST,505.568959
4,1,FAST,462.250128
4,1,FAST,522.115569
4,1,FAST,481.972771
4,1,FAST,385.482107
4,1,FAST,406.155637
4,1,FAST,425.457205
4,1,FAST,434.454039
4,1,FAST,479.279255
4,1,FAST,502.732365
4,1,FAST,409.845503
4,1,FAST,486.499009
4,1,FAST,477.457235
4,1,FAST,463.455869
4,1,FAST,431.597720
4,1,FAST,442.754504
4,1,FAST,493.548628
4,1,FAST,518.962440
4,1,FAST,476.032516
4,1,FAST,418.776185
4,1,FAST,426.916836
4,1,FAST,511.912509
4,1,FAST,466.933444
4,1,FAST,419.106335
4,1,FAST,513.087366
4,1,FAST,406.320891
4,1,FAST,444.866636
4,1,FAST,499.097542
4,1,FAST,408.160872
4,1,FAST,494.764345
4,1,FAST,465.056368
4,1,FAST,510.458147
4,1,FAST,501.211790
4,1,FAST,470.829292
4,1,FAST,499.007221
4,1,FAST,497.939562
4,1,FAST,471.007161
4,1,FAST,522.936663
4,1,FAST,482.031733
4,1,FAST,508.330499
4,1,FAST,440.641759
4,1,FAST,480.152125
4,1,FAST,393.692540
4,1,FAST,383.758170
4,1,FAST,493.905359
4,1,FAST,420.572309
4,1,FAST,466.702769
4,1,FAST,442.656098
4,1,FAST,442.505124
4,1,FAST,517.277377
4,1,FAST,424.142868
4,1,FAST,498.775590
4,1,FAST,518.555344
4,1,FAST,462.775301
4,1,FAST,482.863191
4,1,FAST,410.194241
4,1,FAST,397.756818
4,1,FAST,476.536973
4,1,FAST,483.745769
4,1,FAST,431.086592
4,1,FAST,475.418135
4,1,FAST,509.195492
4,1,FAST,460.742793
4,1,FAST,409.775619
4,1,FAST,505.579830
4,1,FAST,475.620599
4,1,FAST,486.382900
4,1,FAST,435.549210
4,1,FAST,389.368558
4,1,FAST,465.584725
4,1,FAST,511.309302
4,1,FAST,498.658784
4,1,FAST,518.679093
4,1,FAST,475.564859
4,1,FAST,495.791910
4,1,FAST,416.082377
4,1,FAST,436.837047
4,1,FAST,430.501719
4,1,FAST,447.474829
4,1,FAST,515.376977
4,1,FAST,467.432521
4,1,FAST,449.131694
4,1,FAST,468.625781
4,1,FAST,473.474213
4,1,FAST,421.720712
4,1,FAST,403.522499
4,1,FAST,495.339093
4,1,FAST,508.317250
4,1,FAST,516.557923
4,1,FAST,485.726157
4,1,FAST,492.753620
4,1,FAST,427.009356
4,1,FAST,461.192819
4,1,FAST,455.172168
4,1,FAST,489.155114
4,1,FAST,463.550586
4,1,FAST,382.405169
4,1,FAST,436.102845
4,1,FAST,502.616409
4,1,FAST,384.339952
4,1,FAST,409.507966
4,1,FAST,489.938736
4,1,FAST,429.999752
4,1,FAST,404.215925
4,1,FAST,504.880534
4,1,FAST,478.281466
4,1,FAST,447.523580
4,1,FAST,427.634886
4,1,FAST,458.037696
4,1,FAST,447.295432
4,1,FAST,405.213480
4,1,FAST,458.617511
4,1,FAST,499.021417
4,1,FAST,493.856062
4,1,FAST,435.960658
4,1,FAST,497.964588
4,1,FAST,520.954915
4,1,FAST,489.754933
4,1,FAST,473.221424
4,1,FAST,440.366047
4,1,FAST,525.387974
4,1,FAST,499.390285
4,1,FAST,421.033046
4,1,FAST,467.357708
4,1,FAST,473.513680
4,1,FAST,523.290761
4,1,FAST,401.128068
4,1,FAST,425.668665
4,1,FAST,451.858915
4,1,FAST,502.683006
4,1,FAST,473.664433
4,1,FAST,372.111909
4,1,FAST,410.382957
4,1,FAST,475.960847
4,1,FAST,396.204271
4,1,FAST,506.210361
4,1,FAST,485.789014
4,1,FAST,448.482951
4,1,FAST,457.804582
4,1,FAST,461.396788
4,1,FAST,449.797164
4,1,FAST,463.896744
4,1,FAST,517.819045
4,1,FAST,516.389937
4,1,FAST,451.236332
4,1,FAST,481.176699
4,1,FAST,399.029417
4,1,FAST,406.740575
4,1,FAST,488.133790
4,1,FAST,451.935184
4,1,FAST,432.301575
4,1,FAST,434.896279
4,1,FAST,401.951324
4,1,FAST,511.797513
4,1,FAST,414.163785
4,1,FAST,462.332187
4,1,FAST,421.665010
4,1,FAST,373.480135
4,1,FAST,488.900522
4,1,FAST,465.757391
4,1,FAST,493.799101
4,1,FAST,437.335973
4,1,FAST,453.106478
4,1,FAST,419.387809
4,1,FAST,508.710139
4,1,FAST,394.366789
4,1,FAST,401.474470
4,1,FAST,492.610146
4,1,FAST,510.824663
4,1,FAST,507.826281
4,1,FAST,465.458314
4,1,FAST,482.879573
4,1,FAST,383.734724
4,1,FAST,412.920005
4,1,FAST,435.236559
4,1,FAST,460.273687
4,1,FAST,423.781928
4,1,FAST,525.058629
4,1,FAST,503.348904
4,1,FAST,405.446153
4,1,FAST,438.583238
4,1,FAST,448.784079
4,1,FAST,486.809170
4,1,FAST,421.928238
4,1,FAST,525.359111
4,1,FAST,439.695565
4,1,FAST,463.971620
4,1,FAST,499.606752
4,1,FAST,431.743526
4,1,FAST,491.159499
4,1,FAST,454.702778
4,1,FAST,388.414719
4,1,FAST,502.836235
4,1,FAST,453.129098
4,1,FAST,486.852471
4,1,FAST,457.540516
4,1,FAST,368.360789
4,1,FAST,431.390156
4,1,FAST,415.801767
4,1,FAST,459.881896
4,1,FAST,518.507000
4,1,FAST,502.311859
4,1,FAST,478.456988
4,1,FAST,458.772389
4,1,FAST,460.021004
4,1,FAST,444.094028
4,1,FAST,433.204802
4,1,FAST,423.018501
4,1,FAST,469.634582
4,1,FAST,470.313834
4,1,FAST,515.997776
4,1,FAST,449.242535
4,1,FAST,442.794016
4,1,FAST,494.091209
4,1,FAST,512.499544
4,1,FAST,507.663685
4,1,FAST,430.456532
4,1,FAST,454.353654
4,1,FAST,390.231008
4,1,FAST,426.464623
4,1,FAST,479.257847
4,1,FAST,416.451758
4,1,FAST,443.553899
4,1,FAST,524.125248
4,1,FAST,515.174814
4,1,FAST,471.911046
4,1,FAST,482.054251
4,1,FAST,527.161158
4,1,FAST,474.984775
4,1,FAST,494.170883
4,1,FAST,445.427053
4,1,FAST,507.242939
4,1,FAST,505.509422
4,1,FAST,459.668071
4,1,FAST,405.173225
4,1,FAST,489.675899
4,1,FAST,455.296821
4,1,FAST,429.910984
4,1,FAST,422.702633
4,1,FAST,489.250327
4,1,FAST,408.034594
4,1,FAST,412.582216
4,1,FAST,514.021003
4,1,FAST,419.886605
4,1,FAST,466.614740
4,1,FAST,436.959118
4,1,FAST,517.005517
4,1,FAST,473.399719
4,1,FAST,438.310201
4,1,FAST,513.077699
4,1,FAST,481.271806
4,1,FAST,517.641618
4,1,FAST,463.092626
4,1,FAST,487.918017
4,1,FAST,501.619079
4,1,FAST,502.218119
4,1,FAST,465.684075
4,1,FAST,510.057474
4,1,FAST,480.699718
4,1,FAST,476.993626
4,1,FAST,497.637661
4,1,FAST,472.031517
4,1,FAST,458.380425
4,1,FAST,521.225988
4,1,FAST,447.597989
4,1,FAST,445.687089
4,1,FAST,493.325987
4,1,FAST,467.356638
4,1,FAST,484.550907
4,1,FAST,528.560091
4,1,FAST,423.408968
4,1,FAST,521.242497
4,1,FAST,430.414972
4,1,FAST,459.530346
4,1,FAST,483.264722
4,1,FAST,456.381893
4,1,FAST,498.765023
4,1,FAST,411.162694
4,1,FAST,426.602081
4,1,FAST,516.962215
4,1,FAST,488.839532
4,1,FAST,486.801452
4,1,FAST,468.923258
4,1,FAST,473.210067
4,1,FAST,498.313847
4,1,FAST,446.124123
4,1,FAST,426.577013
4,1,FAST,435.623408
4,1,FAST,423.039341
4,1,FAST,517.665996
4,1,FAST,482.844969
4,1,FAST,435.385175
4,1,FAST,403.313669
4,1,FAST,464.417111
4,1,FAST,507.060356
4,1,FAST,452.755223
4,1,FAST,499.981074
4,1,FAST,489.230317
4,1,FAST,438.869220
4,1,FAST,494.597725
4,1,FAST,469.261095
4,1,FAST,428.596121
4,1,FAST,451.049679
4,1,FAST,506.495466
4,1,FAST,513.302930
4,1,FAST,433.478279
4,1,FAST,501.030651
4,1,FAST,454.354067
4,1,FAST,475.881645
4,1,FAST,412.645684
4,1,FAST,476.794028
4,1,FAST,514.074749
4,1,FAST,489.644445
4,1,FAST,420.450059
4,1,FAST,468.377090
4,1,FAST,489.327883
4,1,FAST,426.445106
4,1,FAST,478.219460
4,1,FAST,438.512553
4,1,FAST,495.194380
4,1,FAST,418.290708
4,1,FAST,421.855882
4,1,FAST,445.445394
4,1,FAST,515.507090
4,1,FAST,472.497497
4,1,FAST,390.798696
4,1,FAST,450.370078
4,1,FAST,446.027727
4,1,FAST,472.373241
4,1,FAST,403.934153
4,1,FAST,462.270707
4,1,FAST,517.602879
4,1,FAST,417.714753
4,1,FAST,450.106534
4,1,FAST,494.275253
4,1,FAST,423.445955
4,1,FAST,435.637892
4,1,FAST,461.546034
4,1,FAST,508.167515
4,1,FAST,424.256330
4,1,FAST,481.420707
4,1,FAST,509.677718
4,1,FAST,505.374888
4,1,FAST,481.614128
4,1,FAST,467.400995
4,1,FAST,446.644548
4,1,FAST,417.524797
4,1,FAST,407.176814
4,1,FAST,505.829940
4,1,FAST,449.535475
4,1,FAST,459.348660
4,1,FAST,446.228523
4,1,FAST,433.188175
4,1,FAST,493.513734
4,1,FAST,527.055049
4,1,FAST,411.839852
4,1,FAST,500.265159
4,1,FAST,468.252981
4,1,FAST,409.449069
4,1,FAST,522.666250
4,1,FAST,454.135617
4,1,FAST,471.886967
4,1,FAST,496.968507
4,1,FAST,404.432101
4,1,FAST,496.218050
4,1,FAST,442.850099
4,1,FAST,418.591491
4,1,FAST,462.954983
4,1,FAST,504.320875
4,1,FAST,405.703540
4,1,FAST,447.210642
4,1,FAST,383.420477
4,1,FAST,485.828891
4,1,FAST,423.840188
4,1,FAST,407.346178
4,1,FAST,492.540544
4,1,FAST,473.735069
4,1,FAST,377.441317
4,1,FAST,436.016082
4,1,FAST,430.434485
4,1,FAST,405.510929
4,1,FAST,462.541274
4,1,FAST,507.317302
4,1,FAST,478.370753
4,1,FAST,500.947913
4,1,FAST,495.854313
4,1,FAST,376.329873
4,1,FAST,454.923474
4,1,FAST,388.226067
4,1,FAST,416.061670
4,1,FAST,442.573011
4,1,FAST,387.356650
4,1,FAST,501.747734
4,1,FAST,462.785666
4,1,FAST,476.648274
4,1,FAST,437.784378
4,1,FAST,486.058725
4,1,FAST,449.847244
4,1,FAST,415.677461
4,1,FAST,481.291256
4,1,FAST,428.443161
4,1,FAST,462.935698
4,1,FAST,511.130048
4,1,FAST,425.560060
4,1,FAST,413.342253
4,1,FAST,456.362484
4,1,FAST,402.492753
4,1,FAST,455.689156
4,1,FAST,442.211414
4,1,FAST,481.474712
4,1,FAST,510.059034
4,1,FAST,403.067940
4,1,FAST,422.534745
4,1,FAST,422.915428
4,1,FAST,426.677117
4,1,FAST,521.447377
4,1,FAST,509.557837
4,1,FAST,499.106219
4,1,FAST,441.655934
4,1,FAST,459.506740
4,1,FAST,428.359163
4,1,FAST,466.678706
4,1,FAST,490.906642
4,1,FAST,446.958570
4,1,FAST,503.033845
4,1,FAST,475.044128
4,1,FAST,401.751389
4,1,FAST,458.063575
4,1,FAST,428.153924
4,1,FAST,464.228757
4,1,FAST,402.408762
4,1,FAST,511.387367
4,1,FAST,507.404298
4,1,FAST,466.069188
4,1,FAST,374.427404
4,1,FAST,415.051165
4,1,FAST,400.044950
4,1,FAST,438.910357
4,1,FAST,489.442928
4,1,FAST,444.396266
4,1,FAST,466.177935
4,1,FAST,456.092360
4,1,FAST,504.106184
4,1,FAST,396.667822
4,1,FAST,485.382173
4,1,FAST,379.167241
4,1,FAST,419.946998
4,1,FAST,458.529057
4,1,FAST,496.981216
4,1,FAST,489.402457
4,1,FAST,469.679574
4,1,FAST,449.528570
4,1,FAST,500.783981
4,1,FAST,524.189499
4,1,FAST,453.934890
4,1,FAST,502.217749
4,1,FAST,458.256858
4,1,FAST,441.780241
4,1,FAST,393.300119
4,1,FAST,403.426468
4,1,FAST,417.563421
4,1,FAST,487.515336
4,1,FAST,376.923303
4,1,FAST,430.358431
4,1,FAST,508.385583
4,1,FAST,451.369862
4,1,FAST,492.355088
4,1,FAST,527.286364
4,1,FAST,465.619244
4,1,FAST,423.029345
4,1,FAST,508.552093
4,1,FAST,451.790614
4,1,FAST,513.182974
4,1,FAST,415.392701
4,1,FAST,478.309170
4,1,FAST,495.677836
4,1,FAST,472.423427
4,1,FAST,469.468344
4,1,FAST,433.741739
4,1,FAST,468.806863
4,1,FAST,503.079678
4,1,FAST,506.123161
4,1,FAST,454.954536
4,1,FAST,438.824713
4,1,FAST,497.066286
4,1,FAST,527.410960
4,1,FAST,491.614707
4,1,FAST,427.856296
4,1,FAST,514.081203
4,1,FAST,485.155253
4,1,FAST,496.750019
4,1,FAST,424.428587
4,1,FAST,444.770751
4,1,FAST,467.579992
4,1,FAST,455.916492
4,1,FAST,527.460000
4,1,FAST,457.141223
4,1,FAST,491.769508
4,1,FAST,470.613100
4,1,FAST,504.090399
4,1,FAST,491.216216
4,1,FAST,464.027391
4,1,FAST,501.550287
4,1,FAST,415.327146
4,1,FAST,507.529451
4,1,FAST,477.753820
4,1,FAST,478.172565
4,1,FAST,394.028817
4,1,FAST,408.741445
4,1,FAST,433.530702
4,1,FAST,457.271790
4,1,FAST,404.693460
4,1,FAST,414.585262
4,1,FAST,437.920597
4,1,FAST,499.410580
4,1,FAST,460.978124
4,1,FAST,475.161665
4,1,FAST,375.844038
4,1,FAST,395.851344
4,1,FAST,522.590314
4,1,FAST,400.753527
4,1,FAST,460.827033
4,1,FAST,412.742421
4,1,FAST,504.634986
4,1,FAST,436.661382
4,1,FAST,427.170011
4,1,FAST,476.713198
4,1,FAST,511.119437
4,1,FAST,444.831593
4,1,FAST,427.841862
4,1,FAST,472.881093
4,1,FAST,486.893921
4,1,FAST,428.526600
4,1,FAST,415.136315
4,1,FAST,498.208766
4,1,FAST,517.297191
4,1,FAST,449.577325
4,1,FAST,475.458439
4,1,FAST,487.470470
4,1,FAST,423.236500
4,1,FAST,374.223150
4,1,FAST,396.987516
4,1,FAST,421.433308
4,1,FAST,496.012593
4,1,FAST,516.495413
4,1,FAST,427.602728
4,1,FAST,484.091257
4,1,FAST,428.260462
4,1,FAST,467.632906
4,1,FAST,458.025283
4,1,FAST,483.513487
4,1,FAST,474.932980
4,1,FAST,420.222312
4,1,FAST,411.466275
4,1,FAST,501.884681
4,1,FAST,388.236905
4,1,FAST,358.278668
4,1,FAST,341.965545
4,1,FAST,444.743727
4,1,FAST,451.460236
4,1,FAST,468.121239
4,1,FAST,418.020261
4,1,FAST,504.758431
4,1,FAST,400.248437
4,1,FAST,496.566235
4,1,FAST,446.191937
4,1,FAST,414.177759
4,1,FAST,456.969570
4,1,FAST,519.084829
4,1,FAST,481.600753
4,1,FAST,479.941196
4,1,FAST,482.865554
4,1,FAST,449.407442
4,1,FAST,450.336702
4,1,FAST,502.173043
4,1,FAST,470.704968
4,1,FAST,440.708529
4,1,FAST,446.218585
4,1,FAST,509.153214
4,1,FAST,405.155657
4,1,FAST,420.538023
4,1,FAST,486.590383
4,1,FAST,459.313220
4,1,FAST,410.130158
4,1,FAST,477.934907
4,1,FAST,456.718805
4,1,FAST,508.411403
4,1,FAST,392.970030
4,1,FAST,383.585654
4,1,FAST,484.072580
4,1,FAST,439.149121
4,1,FAST,474.424158
4,1,FAST,428.041537
4,1,FAST,502.472918
4,1,FAST,524.419464
4,1,FAST,396.772723
4,1,FAST,447.511387
4,1,FAST,460.396915
4,1,FAST,426.152815
4,1,FAST,494.577865
4,1,FAST,468.822208
4,1,FAST,393.514577
4,1,FAST,519.205826
4,1,FAST,422.669829
4,1,FAST,397.274689
4,1,FAST,414.981412
4,1,FAST,447.008902
4,1,FAST,453.049832
4,1,FAST,468.119781
4,1,FAST,495.584342
4,1,FAST,514.064282
4,1,FAST,457.811776
4,1,FAST,493.104568
4,1,FAST,524.069484
4,1,FAST,430.270186
4,1,FAST,444.869322
4,1,FAST,473.380595
4,1,FAST,403.086966
4,1,FAST,415.498385
4,1,FAST,526.915265
4,1,FAST,468.054576
4,1,FAST,498.575623
4,1,FAST,492.469381
4,1,FAST,525.403649
4,1,FAST,459.718550
4,1,FAST,432.768445
4,1,FAST,447.629746
4,1,FAST,502.921012
4,1,FAST,402.661043
4,1,FAST,402.452147
4,1,FAST,485.469901
4,1,FAST,465.063542
4,1,FAST,456.051733
4,1,FAST,499.744404
4,1,FAST,407.140737
4,1,FAST,487.274975
4,1,FAST,477.304592
4,1,FAST,430.058746
4,1,FAST,497.378969
4,1,FAST,373.678343
4,1,FAST,473.991843
4,1,FAST,501.864770
4,1,FAST,411.077020
4,1,FAST,428.350253
4,1,FAST,414.033150
4,1,FAST,456.022963
4,1,FAST,403.419210
4,1,FAST,536.541263
4,1,FAST,510.824209
4,1,FAST,560.691858
4,1,FAST,542.790221
4,1,FAST,493.020274
