write_sz,ok,commit_mode,commit_ms,ds_durable_ms
3,1,SLOW_2PC,340.796580,869.317273
3,1,SLOW_2PC,340.942868,893.361360
3,1,SLOW_2PC,340.831935,989.111120
3,1,SLOW_2PC,341.030004,928.438330
3,0,SLOW_2PC,82.744452,inf
3,1,SLOW_2PC,340.508694,930.923604
3,1,SLOW_2PC,340.712174,883.791363
3,1,SLOW_2PC,341.006128,1038.607614
3,1,SLOW_2PC,340.475367,1009.753027
3,1,SLOW_2PC,342.451006,960.061989
3,1,SLOW_2PC,341.107483,900.952521
3,1,SLOW_2PC,340.985706,1033.281609
3,1,SLOW_2PC,340.619499,967.507541
3,1,SLOW_2PC,341.206782,974.643121
3,1,SLOW_2PC,340.680160,891.733260
3,1,SLOW_2PC,340.748331,968.665955
3,1,SLOW_2PC,340.629854,832.254857
3,1,SLOW_2PC,341.213811,932.302072
3,1,SLOW_2PC,340.649378,855.014460
3,1,SLOW_2PC,340.714115,825.238862
3,1,SLOW_2PC,341.066555,963.138241
3,1,SLOW_2PC,340.924453,979.432976
3,1,SLOW_2PC,340.966893,1071.872334
3,1,SLOW_2PC,341.235923,966.364122
3,1,SLOW_2PC,340.738774,1011.583793
3,1,SLOW_2PC,341.241743,907.742012
3,1,SLOW_2PC,340.997342,981.794114
3,1,SLOW_2PC,340.897931,1047.514236
3,1,SLOW_2PC,341.075460,904.297311
3,1,SLOW_2PC,340.836460,763.445807
3,1,SLOW_2PC,341.278596,1007.214939
3,1,SLOW_2PC,340.727375,925.846649
3,1,SLOW_2PC,340.850091,946.540388
3,1,SLOW_2PC,340.673684,978.784334
3,1,SLOW_2PC,341.094386,944.827006
3,1,SLOW_2PC,340.655068,1015.495308
3,1,SLOW_2PC,340.669645,1024.567680
3,1,SLOW_2PC,340.616445,897.002704
3,1,SLOW_2PC,340.400611,888.718791
3,1,SLOW_2PC,340.999398,963.278441
3,1,SLOW_2PC,340.545549,861.268893
3,1,SLOW_2PC,340.646782,919.798131
3,1,SLOW_2PC,340.371708,995.405776
3,1,SLOW_2PC,341.043970,1011.008992
3,1,SLOW_2PC,340.770476,904.486012
3,0,SLOW_2PC,253.917275,inf
3,1,SLOW_2PC,341.004528,912.205274
3,1,SLOW_2PC,341.249417,1031.751907
3,1,SLOW_2PC,341.018744,1022.179732
3,1,SLOW_2PC,340.996415,964.633681
3,1,SLOW_2PC,341.081414,958.301476
3,1,SLOW_2PC,341.022272,997.266308
3,1,SLOW_2PC,340.865837,732.898329
3,1,SLOW_2PC,341.889031,1003.820309
3,1,SLOW_2PC,340.800938,885.145854
3,1,SLOW_2PC,340.987762,914.371807
3,1,SLOW_2PC,341.305839,923.178795
3,1,SLOW_2PC,341.555306,862.009119
3,1,SLOW_2PC,340.647557,983.821057
3,1,SLOW_2PC,341.938075,933.614276
3,1,SLOW_2PC,341.008152,909.900061
3,1,SLOW_2PC,342.043639,934.317515
3,1,SLOW_2PC,341.420658,946.600793
3,1,SLOW_2PC,341.183569,918.003484
3,1,SLOW_2PC,340.775769,993.976057
3,1,SLOW_2PC,341.056379,871.687066
3,1,SLOW_2PC,341.286543,882.799045
3,1,SLOW_2PC,341.086612,982.521373
3,1,SLOW_2PC,341.787109,934.359269
3,1,SLOW_2PC,341.593587,835.895781
3,1,SLOW_2PC,341.705936,932.793995
3,1,SLOW_2PC,341.376666,1001.727049
3,1,SLOW_2PC,340.723184,981.087655
3,1,SLOW_2PC,341.722373,997.554058
3,1,SLOW_2PC,341.302255,910.304791
3,1,SLOW_2PC,340.923199,893.952217
3,1,SLOW_2PC,341.352435,855.455840
3,1,SLOW_2PC,341.362921,958.812372
3,1,SLOW_2PC,341.183951,919.732660
3,1,SLOW_2PC,340.677692,987.982722
3,1,SLOW_2PC,341.137234,874.788491
3,1,SLOW_2PC,341.091889,1011.643219
3,1,SLOW_2PC,341.449758,1033.368883
3,1,SLOW_2PC,340.987661,978.624511
3,1,SLOW_2PC,341.100699,989.952443
3,1,SLOW_2PC,341.363209,922.604759
3,1,SLOW_2PC,340.792301,994.536928
3,1,SLOW_2PC,340.999738,941.796794
3,1,SLOW_2PC,341.114308,1015.364360
3,1,SLOW_2PC,340.819384,975.366614
3,1,SLOW_2PC,340.648776,899.315645
3,1,SLOW_2PC,341.020888,1009.438209
3,1,SLOW_2PC,341.032725,1025.489888
3,1,SLOW_2PC,341.268200,1003.062265
3,1,SLOW_2PC,340.984099,1013.760561
3,1,SLOW_2PC,340.867034,993.143329
3,1,SLOW_2PC,340.584630,921.339691
3,1,SLOW_2PC,340.923311,962.345713
3,1,SLOW_2PC,340.918316,985.825812
3,1,SLOW_2PC,341.894090,913.077867
3,1,SLOW_2PC,340.851251,891.552218
3,1,SLOW_2PC,340.760185,849.205532
3,1,SLOW_2PC,340.826742,1004.850825
3,1,SLOW_2PC,340.942586,954.435584
3,1,SLOW_2PC,340.867170,923.252474
3,1,SLOW_2PC,341.364941,979.056827
3,1,SLOW_2PC,340.887908,909.203586
3,1,SLOW_2PC,341.297153,966.408993
3,1,SLOW_2PC,340.762447,883.394231
3,1,SLOW_2PC,341.327412,1038.692116
3,1,SLOW_2PC,340.468459,893.666006
3,1,SLOW_2PC,340.977869,946.353638
3,1,SLOW_2PC,340.819302,978.856444
3,1,SLOW_2PC,340.894117,1017.515933
3,1,SLOW_2PC,340.805692,944.236101
3,1,SLOW_2PC,340.872125,996.302507
3,1,SLOW_2PC,340.730748,899.391546
3,1,SLOW_2PC,340.688089,1029.366235
3,1,SLOW_2PC,340.916307,1023.092186
3,1,SLOW_2PC,341.025061,996.990186
3,1,SLOW_2PC,340.896028,1050.343540
3,1,SLOW_2PC,341.315884,971.353271
3,1,SLOW_2PC,340.900663,1028.302174
3,1,SLOW_2PC,340.822923,945.750349
3,1,SLOW_2PC,341.214526,1038.335593
3,1,SLOW_2PC,340.698760,909.643917
3,1,SLOW_2PC,340.547167,993.623958
3,1,SLOW_2PC,340.740697,1017.742653
3,1,SLOW_2PC,340.674909,928.785408
3,1,SLOW_2PC,341.007826,1029.846210
3,1,SLOW_2PC,340.703203,997.211336
3,1,SLOW_2PC,341.066016,1036.939044
3,1,SLOW_2PC,340.703756,919.361754
3,1,SLOW_2PC,340.368436,898.292502
3,1,SLOW_2PC,341.164557,897.687864
3,1,SLOW_2PC,340.863000,935.992045
3,1,SLOW_2PC,340.970340,975.250774
3,1,SLOW_2PC,341.243203,726.301923
3,1,SLOW_2PC,340.755579,877.027077
3,1,SLOW_2PC,341.424639,960.884214
3,1,SLOW_2PC,341.014579,802.741272
3,1,SLOW_2PC,340.959501,915.238378
3,1,SLOW_2PC,341.121163,958.006883
3,1,SLOW_2PC,340.755037,975.142838
3,1,SLOW_2PC,340.613345,917.867951
3,1,SLOW_2PC,340.755707,871.617192
3,1,SLOW_2PC,341.249577,1002.599519
3,1,SLOW_2PC,340.974093,858.483253
3,1,SLOW_2PC,340.886689,991.577097
3,1,SLOW_2PC,341.205171,931.336797
3,1,SLOW_2PC,341.209683,926.292474
3,1,SLOW_2PC,341.915850,967.045445
3,1,SLOW_2PC,340.956921,871.523160
3,1,SLOW_2PC,341.208961,985.970427
3,1,SLOW_2PC,340.956225,993.839903
3,1,SLOW_2PC,340.715551,851.552196
3,1,SLOW_2PC,340.938428,1022.873856
3,1,SLOW_2PC,340.729851,929.296611
3,1,SLOW_2PC,340.888542,824.561239
3,1,SLOW_2PC,340.607646,973.622093
3,1,SLOW_2PC,340.813330,925.682294
3,1,SLOW_2PC,340.498411,892.572720
3,1,SLOW_2PC,340.925208,906.971051
3,1,SLOW_2PC,341.178051,1009.295894
3,1,SLOW_2PC,340.767364,971.907617
3,1,SLOW_2PC,341.081458,899.039455
3,1,SLOW_2PC,340.591430,874.375824
3,1,SLOW_2PC,340.563334,964.026229
3,1,SLOW_2PC,340.613481,894.436705
3,1,SLOW_2PC,341.176665,1012.467063
3,1,SLOW_2PC,340.732850,994.211160
3,1,SLOW_2PC,340.717754,1050.661334
3,1,SLOW_2PC,340.628683,943.824640
3,1,SLOW_2PC,340.895543,888.894929
3,1,SLOW_2PC,341.398587,1049.787163
3,1,SLOW_2PC,341.120412,1023.201618
3,1,SLOW_2PC,340.730080,944.782129
3,1,SLOW_2PC,340.769351,931.423092
3,1,SLOW_2PC,340.628567,941.570300
3,1,SLOW_2PC,341.383207,959.595052
3,1,SLOW_2PC,341.282464,985.094885
3,1,SLOW_2PC,340.859218,1009.136463
3,1,SLOW_2PC,340.953667,984.489046
3,1,SLOW_2PC,341.478327,927.419013
3,1,SLOW_2PC,340.687247,970.518425
3,1,SLOW_2PC,340.675321,965.061865
3,1,SLOW_2PC,340.744272,845.652818
3,1,SLOW_2PC,340.823517,972.177766
3,1,SLOW_2PC,340.932584,896.554849
3,1,SLOW_2PC,341.236449,767.257470
3,1,SLOW_2PC,340.796486,837.839964
3,1,SLOW_2PC,341.079389,888.301840
3,1,SLOW_2PC,341.296653,954.304108
3,1,SLOW_2PC,341.773931,945.591102
3,1,SLOW_2PC,341.489182,1024.561775
3,1,SLOW_2PC,340.965518,934.315009
3,1,SLOW_2PC,340.753729,920.006228
3,1,SLOW_2PC,342.442465,1042.508321
3,1,SLOW_2PC,341.301081,982.858625
3,1,SLOW_2PC,340.825544,952.898306
3,1,SLOW_2PC,341.056659,933.212079
3,1,SLOW_2PC,341.201686,1041.779081
3,1,SLOW_2PC,341.390725,984.307845
3,1,SLOW_2PC,341.302996,905.163092
3,1,SLOW_2PC,341.450195,873.620019
3,1,SLOW_2PC,341.431703,876.357275
3,1,SLOW_2PC,341.525934,988.096990
3,1,SLOW_2PC,340.847882,912.107194
3,1,SLOW_2PC,341.353956,759.650671
3,1,SLOW_2PC,341.156060,929.414296
3,1,SLOW_2PC,340.965519,835.704245
3,1,SLOW_2PC,341.200973,979.685392
3,1,SLOW_2PC,341.621240,904.236095
3,1,SLOW_2PC,341.407995,987.485799
3,1,SLOW_2PC,341.161370,959.188927
3,1,SLOW_2PC,340.777699,947.826703
3,1,SLOW_2PC,341.340623,978.579603
3,1,SLOW_2PC,341.543067,871.669051
3,1,SLOW_2PC,340.939410,1029.756271
3,1,SLOW_2PC,340.911515,925.864917
3,1,SLOW_2PC,341.047574,948.491061
3,1,SLOW_2PC,341.307815,994.657341
3,1,SLOW_2PC,341.028433,992.528554
3,1,SLOW_2PC,341.094843,875.629080
3,1,SLOW_2PC,341.748957,919.487927
3,1,SLOW_2PC,341.303951,1065.843250
3,1,SLOW_2PC,340.874872,998.964923
3,1,SLOW_2PC,340.956837,900.358933
3,1,SLOW_2PC,340.407632,997.887627
3,1,SLOW_2PC,340.935778,929.209169
3,1,SLOW_2PC,340.434937,996.924247
3,1,SLOW_2PC,341.395027,945.895803
3,1,SLOW_2PC,340.702418,955.802724
3,1,SLOW_2PC,340.793663,1016.299094
3,1,SLOW_2PC,341.265827,854.174539
3,1,SLOW_2PC,341.130281,817.175746
3,1,SLOW_2PC,340.649160,998.785113
3,1,SLOW_2PC,341.041830,921.061058
3,1,SLOW_2PC,340.726081,921.220422
3,1,SLOW_2PC,341.323329,997.448715
3,1,SLOW_2PC,341.211982,944.467729
3,1,SLOW_2PC,340.837246,959.874667
3,1,SLOW_2PC,340.741020,991.719341
3,1,SLOW_2PC,340.644850,1009.729105
3,1,SLOW_2PC,340.759420,974.434276
3,1,SLOW_2PC,340.942771,962.817786
3,1,SLOW_2PC,341.094600,826.305274
3,1,SLOW_2PC,341.473887,1029.032092
3,1,SLOW_2PC,341.073151,970.529927
3,1,SLOW_2PC,340.702019,899.956885
3,1,SLOW_2PC,341.181766,982.915998
3,1,SLOW_2PC,340.580742,964.897011
3,1,SLOW_2PC,341.063795,858.676387
3,1,SLOW_2PC,340.956910,893.956496
3,1,SLOW_2PC,341.488482,941.295006
3,1,SLOW_2PC,341.030746,862.569343
3,1,SLOW_2PC,340.956983,994.079692
3,1,SLOW_2PC,341.561600,979.228315
3,1,SLOW_2PC,341.351541,942.727915
3,1,SLOW_2PC,340.875398,886.031141
3,1,SLOW_2PC,340.588350,862.266928
3,1,SLOW_2PC,340.813892,846.268270
3,1,SLOW_2PC,341.154445,1002.652958
3,1,SLOW_2PC,340.688726,901.837644
3,1,SLOW_2PC,341.389237,963.551500
3,1,SLOW_2PC,340.605181,849.932746
3,1,SLOW_2PC,341.680759,1042.892633
3,1,SLOW_2PC,340.430802,968.658079
3,1,SLOW_2PC,341.672166,926.832325
3,1,SLOW_2PC,340.859781,892.251483
3,1,SLOW_2PC,341.391329,979.113163
3,1,SLOW_2PC,341.489281,923.016981
3,1,SLOW_2PC,340.859387,1031.903493
3,1,SLOW_2PC,341.233932,980.624524
3,1,SLOW_2PC,341.323258,963.396065
3,1,SLOW_2PC,341.352971,1048.007971
3,1,SLOW_2PC,340.827874,914.954575
3,1,SLOW_2PC,341.044280,918.352896
3,1,SLOW_2PC,340.486996,1002.684488
3,1,SLOW_2PC,341.990150,873.376457
3,1,SLOW_2PC,340.664196,908.806472
3,1,SLOW_2PC,341.552883,935.121173
3,1,SLOW_2PC,341.018137,939.046642
3,1,SLOW_2PC,340.575443,941.231609
3,1,SLOW_2PC,340.828532,862.147550
3,1,SLOW_2PC,341.275917,998.545359
3,1,SLOW_2PC,340.828067,1009.204223
3,1,SLOW_2PC,341.259769,777.584366
3,1,SLOW_2PC,341.997536,1043.460091
3,1,SLOW_2PC,341.335539,982.323714
3,1,SLOW_2PC,340.830517,840.698710
3,1,SLOW_2PC,341.455156,1010.530365
3,1,SLOW_2PC,341.207269,932.118288
3,1,SLOW_2PC,340.597232,855.784168
3,1,SLOW_2PC,340.785365,918.079720
3,1,SLOW_2PC,341.140924,865.281679
3,1,SLOW_2PC,340.865933,985.895230
3,1,SLOW_2PC,340.773970,869.401886
3,1,SLOW_2PC,340.597144,985.848196
3,1,SLOW_2PC,340.788929,906.878756
3,1,SLOW_2PC,341.246302,940.363826
3,1,SLOW_2PC,341.112519,997.501942
3,1,SLOW_2PC,340.886112,997.267331
3,1,SLOW_2PC,340.718855,943.406724
3,1,SLOW_2PC,341.298571,902.491351
3,1,SLOW_2PC,340.927510,978.441767
3,0,SLOW_2PC,82.845174,inf
3,1,SLOW_2PC,341.010641,997.626201
3,1,SLOW_2PC,341.401998,1047.837826
3,1,SLOW_2PC,340.957288,933.570250
3,1,SLOW_2PC,340.831288,906.733872
3,1,SLOW_2PC,341.076309,1051.704070
3,1,SLOW_2PC,341.166838,1031.922664
3,1,SLOW_2PC,340.695698,1000.603478
3,1,SLOW_2PC,340.888069,926.031711
3,1,SLOW_2PC,340.854105,976.543511
3,1,SLOW_2PC,340.805021,1052.099757
3,1,SLOW_2PC,340.549472,991.000825
3,1,SLOW_2PC,340.835217,1021.560885
3,0,SLOW_2PC,82.885492,inf
3,1,SLOW_2PC,340.853777,1027.132778
3,1,SLOW_2PC,340.695432,1037.726344
3,1,SLOW_2PC,340.952732,913.803058
3,1,SLOW_2PC,340.681874,976.110377
3,0,SLOW_2PC,82.706787,inf
3,1,SLOW_2PC,340.838985,957.699959
3,1,SLOW_2PC,342.233817,977.551647
3,1,SLOW_2PC,340.468987,875.610158
3,1,SLOW_2PC,341.011998,881.454772
3,0,SLOW_2PC,82.683433,inf
3,1,SLOW_2PC,340.776980,1024.640081
3,1,SLOW_2PC,340.560821,1012.534054
3,1,SLOW_2PC,340.803089,991.546795
3,1,SLOW_2PC,341.031551,934.423477
3,1,SLOW_2PC,340.963353,1000.197479
3,1,SLOW_2PC,341.618990,968.607753
3,1,SLOW_2PC,340.784391,977.686246
3,1,SLOW_2PC,341.327361,905.220399
3,1,SLOW_2PC,341.481727,954.424108
3,1,SLOW_2PC,341.317337,887.802455
3,1,SLOW_2PC,341.545456,830.064997
3,1,SLOW_2PC,340.496289,829.561789
3,1,SLOW_2PC,340.943334,951.733822
3,1,SLOW_2PC,341.558576,989.699815
3,1,SLOW_2PC,341.372582,866.636963
3,1,SLOW_2PC,341.107527,952.546952
3,1,SLOW_2PC,341.080009,902.395843
3,1,SLOW_2PC,340.773857,825.937163
3,1,SLOW_2PC,340.879815,998.206253
3,1,SLOW_2PC,340.873871,963.412615
3,1,SLOW_2PC,341.288457,1031.856547
3,1,SLOW_2PC,340.446247,858.981732
3,1,SLOW_2PC,340.797631,938.120828
3,1,SLOW_2PC,341.083692,990.520126
3,1,SLOW_2PC,340.787190,1029.088827
3,1,SLOW_2PC,340.977674,856.047167
3,1,SLOW_2PC,340.843254,934.204397
3,1,SLOW_2PC,340.890898,967.569591
3,1,SLOW_2PC,341.070835,996.785082
3,1,SLOW_2PC,340.896417,892.941454
3,1,SLOW_2PC,340.876569,888.908153
3,1,SLOW_2PC,341.008691,925.876332
3,1,SLOW_2PC,340.861307,887.441795
3,1,SLOW_2PC,340.911890,949.252566
3,1,SLOW_2PC,340.939645,869.830006
3,1,SLOW_2PC,341.106771,1010.270237
3,1,SLOW_2PC,341.539586,994.330324
3,1,SLOW_2PC,341.213752,962.739798
3,1,SLOW_2PC,341.357165,994.731116
3,1,SLOW_2PC,341.367255,887.853369
3,1,SLOW_2PC,340.775681,926.461536
3,1,SLOW_2PC,341.457855,866.499082
3,1,SLOW_2PC,341.836153,972.722430
3,1,SLOW_2PC,340.205390,923.147280
3,1,SLOW_2PC,341.136041,943.046607
3,1,SLOW_2PC,341.282415,975.752579
3,1,SLOW_2PC,341.369522,1043.077678
3,1,SLOW_2PC,340.981462,942.482109
3,1,SLOW_2PC,340.836523,951.664466
3,1,SLOW_2PC,341.696474,918.541790
3,1,SLOW_2PC,340.572572,993.138142
3,1,SLOW_2PC,340.686935,1042.120645
3,1,SLOW_2PC,340.766306,1045.643179
3,1,SLOW_2PC,340.957145,900.585444
3,1,SLOW_2PC,341.628363,978.654084
3,1,SLOW_2PC,340.532403,826.396563
3,1,SLOW_2PC,340.566577,1015.480986
3,1,SLOW_2PC,340.546816,868.892843
3,1,SLOW_2PC,341.463164,910.884429
3,1,SLOW_2PC,341.046220,965.230734
3,1,SLOW_2PC,340.935668,916.769728
3,1,SLOW_2PC,340.747699,951.519078
3,1,SLOW_2PC,341.089697,1027.905731
3,1,SLOW_2PC,341.343783,868.759107
3,1,SLOW_2PC,342.535661,1044.482301
3,1,SLOW_2PC,340.840258,988.205484
3,1,SLOW_2PC,343.840796,1044.954671
3,1,SLOW_2PC,340.566950,946.475953
3,0,SLOW_2PC,82.740845,inf
3,1,SLOW_2PC,340.547392,986.149522
3,1,SLOW_2PC,340.913347,874.124204
3,1,SLOW_2PC,340.524747,805.631352
3,1,SLOW_2PC,340.988099,916.001176
3,1,SLOW_2PC,341.203221,1027.695099
3,1,SLOW_2PC,340.630428,989.116442
3,1,SLOW_2PC,341.472609,942.593402
3,1,SLOW_2PC,340.826153,867.659882
3,1,SLOW_2PC,341.221032,947.934594
3,1,SLOW_2PC,341.162520,979.966815
3,1,SLOW_2PC,341.123594,895.878699
3,1,SLOW_2PC,340.984023,1041.114122
3,1,SLOW_2PC,340.480029,934.073113
3,1,SLOW_2PC,340.731864,913.126337
3,1,SLOW_2PC,341.053373,1004.518775
3,1,SLOW_2PC,340.613512,975.265536
3,1,SLOW_2PC,340.665288,1028.349035
3,1,SLOW_2PC,340.540338,976.097433
3,1,SLOW_2PC,341.026044,997.877099
3,1,SLOW_2PC,341.395495,942.141019
3,1,SLOW_2PC,340.902595,1035.355991
3,1,SLOW_2PC,340.911889,988.308344
3,1,SLOW_2PC,341.072876,1030.504177
3,1,SLOW_2PC,340.562107,946.123213
3,0,SLOW_2PC,82.552145,inf
3,1,SLOW_2PC,340.994462,843.653508
3,1,SLOW_2PC,341.117513,980.275398
3,1,SLOW_2PC,341.392641,900.211563
3,1,SLOW_2PC,340.782973,995.792592
3,1,SLOW_2PC,341.277685,972.208194
3,1,SLOW_2PC,340.666065,967.383608
3,1,SLOW_2PC,341.171720,883.097011
3,1,SLOW_2PC,340.941278,917.237323
3,0,SLOW_2PC,82.821145,inf
3,1,SLOW_2PC,340.585952,969.493526
3,1,SLOW_2PC,340.970394,914.874027
3,1,SLOW_2PC,341.564526,982.784254
3,1,SLOW_2PC,340.701352,1002.591387
3,1,SLOW_2PC,340.787366,915.907701
3,1,SLOW_2PC,342.269742,958.858385
3,1,SLOW_2PC,340.631161,817.349740
3,1,SLOW_2PC,340.927550,1014.271129
3,1,SLOW_2PC,341.331396,990.947005
3,1,SLOW_2PC,341.110054,774.101138
3,1,SLOW_2PC,341.181444,957.245056
3,1,SLOW_2PC,340.755845,905.639612
3,1,SLOW_2PC,341.363202,979.430815
3,1,SLOW_2PC,341.666437,1035.212105
3,1,SLOW_2PC,341.009328,781.658311
3,1,SLOW_2PC,341.166281,946.805736
3,1,SLOW_2PC,340.714407,861.204164
3,1,SLOW_2PC,340.736476,923.605517
3,1,SLOW_2PC,340.314859,981.329733
3,1,SLOW_2PC,340.771090,1038.654322
3,1,SLOW_2PC,341.536632,919.993263
3,1,SLOW_2PC,340.716695,998.752722
3,1,SLOW_2PC,341.575528,871.710763
3,1,SLOW_2PC,340.950452,956.108579
3,1,SLOW_2PC,340.653437,1117.714008
3,1,SLOW_2PC,340.432098,1044.928092
3,1,SLOW_2PC,341.143733,969.755447
3,1,SLOW_2PC,340.824031,1030.567898
3,1,SLOW_2PC,341.164254,922.296130
3,1,SLOW_2PC,340.778716,989.765687
3,1,SLOW_2PC,341.096305,869.487993
3,1,SLOW_2PC,341.173924,885.034509
3,1,SLOW_2PC,340.913421,1005.305366
3,1,SLOW_2PC,340.701545,1033.110773
3,1,SLOW_2PC,341.698733,886.398578
3,1,SLOW_2PC,340.794758,941.073189
3,1,SLOW_2PC,340.820750,739.309536
3,1,SLOW_2PC,341.247604,991.702401
3,1,SLOW_2PC,341.149706,967.548381
3,1,SLOW_2PC,340.482000,1029.786337
3,1,SLOW_2PC,340.832094,867.554262
3,1,SLOW_2PC,340.829952,971.426342
3,1,SLOW_2PC,341.599748,927.196323
3,1,SLOW_2PC,340.990519,1011.241983
3,1,SLOW_2PC,340.662094,1076.159294
3,1,SLOW_2PC,340.457201,979.343147
3,1,SLOW_2PC,340.585323,998.788437
3,1,SLOW_2PC,340.697395,1039.190861
3,1,SLOW_2PC,341.202822,1014.812100
3,1,SLOW_2PC,341.402093,916.169232
3,1,SLOW_2PC,340.922189,1030.737652
3,1,SLOW_2PC,340.402501,976.896917
3,1,SLOW_2PC,340.966397,945.380584
3,1,SLOW_2PC,341.143827,983.047314
3,1,SLOW_2PC,340.995494,902.130368
3,1,SLOW_2PC,341.124653,838.757732
3,1,SLOW_2PC,341.047143,932.391780
3,1,SLOW_2PC,340.965279,988.170326
3,1,SLOW_2PC,340.395016,1049.413418
3,1,SLOW_2PC,340.982873,1007.732576
3,1,SLOW_2PC,341.508770,966.204727
3,1,SLOW_2PC,341.235575,929.399461
3,1,SLOW_2PC,341.016434,940.519391
3,1,SLOW_2PC,340.866211,892.987101
3,1,SLOW_2PC,340.585670,952.309888
3,1,SLOW_2PC,340.719335,875.794761
3,1,SLOW_2PC,340.935760,972.314295
3,1,SLOW_2PC,341.121734,985.416317
3,0,SLOW_2PC,82.695298,inf
3,1,SLOW_2PC,340.860144,977.959980
3,1,SLOW_2PC,340.526109,896.093482
3,1,SLOW_2PC,340.897476,931.270384
3,1,SLOW_2PC,341.016816,947.639987
3,1,SLOW_2PC,340.739668,988.332433
3,1,SLOW_2PC,340.933688,729.560473
3,1,SLOW_2PC,340.614304,968.883073
3,1,SLOW_2PC,340.625577,982.133876
3,1,SLOW_2PC,340.358793,790.824820
3,1,SLOW_2PC,341.461257,939.682316
3,1,SLOW_2PC,340.417641,888.968450
3,1,SLOW_2PC,340.560399,815.558850
3,1,SLOW_2PC,341.094415,996.772591
3,1,SLOW_2PC,340.724710,988.021266
3,1,SLOW_2PC,341.170382,1002.019380
3,1,SLOW_2PC,340.545070,1060.952965
3,1,SLOW_2PC,340.978942,946.090807
3,1,SLOW_2PC,340.694563,975.697432
3,1,SLOW_2PC,341.042665,1040.317008
3,1,SLOW_2PC,340.836069,1022.413154
3,1,SLOW_2PC,341.013029,952.260089
3,1,SLOW_2PC,340.569014,1009.870702
3,1,SLOW_2PC,340.451368,1002.826957
3,1,SLOW_2PC,340.854703,931.243121
3,1,SLOW_2PC,340.882010,1006.818789
3,1,SLOW_2PC,341.178914,861.803014
3,1,SLOW_2PC,341.027496,803.307886
3,1,SLOW_2PC,340.871914,937.923868
3,1,SLOW_2PC,340.753747,1019.406786
3,1,SLOW_2PC,340.538403,885.499856
3,1,SLOW_2PC,341.013057,961.263738
3,0,SLOW_2PC,82.592501,inf
3,1,SLOW_2PC,340.900793,1034.669367
3,1,SLOW_2PC,340.907866,987.374038
3,1,SLOW_2PC,340.891112,1033.001040
3,1,SLOW_2PC,340.687959,946.134747
3,1,SLOW_2PC,341.054577,912.455934
3,1,SLOW_2PC,341.135305,1010.680585
3,1,SLOW_2PC,340.677071,956.093886
3,1,SLOW_2PC,341.344527,895.888479
3,1,SLOW_2PC,340.961834,995.981158
3,1,SLOW_2PC,341.067414,983.525011
3,1,SLOW_2PC,342.214340,872.810174
3,1,SLOW_2PC,340.805810,950.208599
3,1,SLOW_2PC,341.971951,873.153270
3,1,SLOW_2PC,341.125182,918.599998
3,1,SLOW_2PC,341.007215,994.226986
3,1,SLOW_2PC,341.521297,964.089205
3,1,SLOW_2PC,340.949056,715.508733
3,0,SLOW_2PC,252.979281,inf
3,1,SLOW_2PC,340.881512,930.308681
3,1,SLOW_2PC,340.586753,803.821590
3,1,SLOW_2PC,341.020500,858.974196
3,1,SLOW_2PC,340.390403,822.442124
3,1,SLOW_2PC,340.892608,847.723305
3,1,SLOW_2PC,340.936683,980.994387
3,1,SLOW_2PC,341.246618,800.189931
3,1,SLOW_2PC,340.759479,922.548951
3,0,SLOW_2PC,82.886862,inf
3,1,SLOW_2PC,340.688638,906.882672
3,1,SLOW_2PC,341.025084,906.674165
3,1,SLOW_2PC,340.787753,838.664473
3,1,SLOW_2PC,340.678568,1048.610767
3,1,SLOW_2PC,340.337240,902.280651
3,1,SLOW_2PC,340.277500,929.656161
3,1,SLOW_2PC,340.477824,987.750556
3,1,SLOW_2PC,340.528149,1018.537183
3,1,SLOW_2PC,340.890510,935.312043
3,1,SLOW_2PC,340.567878,1007.083222
3,1,SLOW_2PC,340.325049,920.321076
3,1,SLOW_2PC,340.971014,891.651254
3,1,SLOW_2PC,340.910671,803.701210
3,1,SLOW_2PC,340.836207,1019.577114
3,1,SLOW_2PC,340.901341,941.714415
3,1,SLOW_2PC,340.852811,976.705509
3,1,SLOW_2PC,340.820970,1007.987914
3,1,SLOW_2PC,340.810561,999.656944
3,1,SLOW_2PC,340.820393,927.492751
3,1,SLOW_2PC,340.579586,974.002625
3,1,SLOW_2PC,341.095193,972.307142
3,1,SLOW_2PC,340.871047,925.416346
3,1,SLOW_2PC,340.694537,1011.874936
3,1,SLOW_2PC,340.824052,904.867711
3,1,SLOW_2PC,341.091270,942.077343
3,1,SLOW_2PC,341.088995,1033.181895
3,0,SLOW_2PC,83.001783,inf
3,1,SLOW_2PC,341.451615,943.293630
3,1,SLOW_2PC,340.608749,978.720205
3,1,SLOW_2PC,341.121380,919.565583
3,1,SLOW_2PC,341.205534,840.987226
3,1,SLOW_2PC,341.698161,999.178876
3,1,SLOW_2PC,341.240828,821.469898
3,1,SLOW_2PC,341.086184,961.598218
3,1,SLOW_2PC,340.966537,912.086583
3,1,SLOW_2PC,341.060406,1014.957120
3,1,SLOW_2PC,340.857576,721.975611
3,1,SLOW_2PC,340.835969,796.355825
3,1,SLOW_2PC,341.453913,749.049411
3,1,SLOW_2PC,341.539509,830.029136
3,1,SLOW_2PC,340.840754,774.070540
3,1,SLOW_2PC,341.244525,996.704125
